agricultureStructureIndicator,asOfDate,baseFloodElevation,basementEnclosureCrawlspace,reportedCity,condominiumIndicator,policyCount,countyCode,communityRatingSystemDiscount,dateOfLoss,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,censusTract,floodZone,houseWorship,latitude,longitude,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,numberOfFloorsInTheInsuredBuilding,nonProfitIndicator,obstructionType,occupancyType,originalConstructionDate,originalNBDate,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,postFIRMConstructionIndicator,rateMethod,smallBusinessIndicatorBuilding,state,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,yearOfLoss,reportedZipcode,primaryResidence,id
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,8,2012-10-29T04:00:00Z,0,NA,NA,51001090100,A10,0,37.9,-75.4,3,NA,0,1,0,NA,1,1950-01-01T05:00:00Z,2005-11-10T05:00:00Z,5081.35,NA,NA,0,1,0,VA,141700,10000,2012,23336,0,613f48c4f2b55a0837ee1ed1
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,NA,NA,51001090300,A06,0,37.9,-75.6,0,NA,0,2,0,NA,1,2000-01-01T05:00:00Z,2007-07-27T04:00:00Z,36774.37,NA,NA,0,1,0,VA,111300,0,2012,23359,1,613f48c6f2b55a0837ee3739
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2011-08-27T04:00:00Z,1,NA,NA,51001090800,X,0,37.6,-75.8,2,NA,0,3,0,50,1,2000-01-01T05:00:00Z,2010-06-18T04:00:00Z,2245.76,NA,NA,0,7,0,VA,200000,80000,2011,23306,0,613f48c8f2b55a0837ee6459
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-30T04:00:00Z,1,NA,NA,51001090800,X,0,37.6,-75.8,2,NA,0,3,0,50,1,2000-01-01T05:00:00Z,2010-06-18T04:00:00Z,4082.77,NA,NA,0,7,0,VA,200000,80000,2012,23306,0,613f48c8f2b55a0837ee645a
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,6,2003-09-18T04:00:00Z,1,NA,NA,51001090600,X,0,37.7,-75.8,0,NA,0,2,0,60,1,1975-05-12T04:00:00Z,1999-10-20T04:00:00Z,15374.87,4563.25,NA,0,1,0,VA,100000,15000,2003,23417,1,613f48caf2b55a0837ee7f06
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2011-08-28T04:00:00Z,1,1,NA,51001090600,AE,0,37.8,-75.7,2,NA,0,2,0,50,1,1975-06-01T04:00:00Z,2000-09-16T04:00:00Z,9099,NA,NA,0,1,0,VA,250000,100000,2011,23421,1,613f48caf2b55a0837ee8503
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,1,NA,51001090600,AE,0,37.8,-75.7,2,NA,0,2,0,50,1,1975-06-01T04:00:00Z,2000-09-16T04:00:00Z,11324.35,NA,NA,0,1,0,VA,250000,100000,2012,23421,1,613f48caf2b55a0837ee8507
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,NA,2002-04-01T05:00:00Z,1,NA,NA,51001090600,AE,0,37.8,-76,0,NA,0,3,0,60,1,2020-01-01T05:00:00Z,1995-02-14T05:00:00Z,NA,NA,NA,0,1,0,VA,29500,0,2002,23440,1,613f48dbf2b55a0837ef5aac
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,NA,2003-09-18T04:00:00Z,1,NA,NA,51001090600,AE,0,37.8,-76,0,NA,0,3,0,60,1,2020-01-01T05:00:00Z,1995-02-14T05:00:00Z,19015.41,NA,NA,0,1,0,VA,32500,0,2003,23440,1,613f48dbf2b55a0837ef5aad
0,2021-07-25T01:39:04Z,6,0,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,3,1,51001090600,AE,0,37.7,-75.8,3,NA,7.2,1,0,10,1,1987-07-01T04:00:00Z,1996-03-18T05:00:00Z,3487.89,NA,NA,1,1,0,VA,207400,18900,2012,23417,1,613f48def2b55a0837ef7b5d
0,2021-07-25T01:39:04Z,5,0,Temporarily Unavailable,N,1,51001,8,2009-11-13T05:00:00Z,1,3,2,51001090100,AE,0,37.9,-75.4,3,3.3,7.1,2,0,10,2,1992-04-02T05:00:00Z,2000-07-15T04:00:00Z,3284.68,52.5,NA,1,1,0,VA,181500,22100,2009,23336,0,613f48edf2b55a0837f04372
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,6,2003-09-18T04:00:00Z,1,NA,NA,51001090200,X,0,38,-75.4,0,NA,0,3,0,60,1,1990-01-15T05:00:00Z,2001-01-12T05:00:00Z,NA,NA,NA,1,1,0,VA,175000,0,2003,23356,1,613f48eef2b55a0837f04e2d
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,NA,2012-10-30T04:00:00Z,1,1,NA,NA,A06,0,37.9,-75.7,4,NA,0,2,0,10,1,2010-01-20T05:00:00Z,2002-01-14T05:00:00Z,2291.75,NA,NA,0,1,0,VA,40000,5000,2012,23427,0,613f48f0f2b55a0837f0697f
0,2021-07-25T01:39:04Z,4,2,Temporarily Unavailable,N,1,51001,NA,2003-09-19T04:00:00Z,1,3,3,51001090600,A04,0,37.8,-76,3,2,6.5,1,0,50,1,1983-07-01T04:00:00Z,2003-01-11T05:00:00Z,23557.52,7297.33,NA,1,1,0,VA,47800,30000,2003,23440,1,613f48f2f2b55a0837f08167
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,NA,2003-09-18T04:00:00Z,1,NA,NA,51001090600,AE,0,37.8,-76,0,NA,0,1,0,10,1,1970-01-01T05:00:00Z,2002-12-27T05:00:00Z,NA,NA,NA,0,1,0,VA,35000,0,2003,23440,1,613f48f2f2b55a0837f08222
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,NA,2003-09-19T04:00:00Z,1,NA,NA,51001090600,AE,0,37.8,-76,0,NA,0,1,0,10,1,1970-01-01T05:00:00Z,2002-12-27T05:00:00Z,12136.73,NA,NA,0,1,0,VA,35000,0,2003,23440,1,613f48f2f2b55a0837f08223
0,2021-07-25T01:39:04Z,10,2,Temporarily Unavailable,N,1,51001,6,2012-10-26T04:00:00Z,1,3,-7,51001090200,V13,0,38,-75.4,0,3,3,3,0,30,1,1994-01-01T05:00:00Z,2004-09-08T04:00:00Z,NA,NA,NA,1,2,0,VA,250000,0,2012,23356,1,613f48fcf2b55a0837f11397
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51131,8,2000-09-05T04:00:00Z,0,NA,NA,51131930300,A05,0,37.3,-76,4,NA,0,2,0,NA,4,2040-01-01T05:00:00Z,1997-09-29T04:00:00Z,38.09,480.55,NA,0,1,0,VA,85000,55000,2000,23310,0,613f490cf2b55a0837f1de2b
0,2021-07-25T01:39:04Z,6,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,0,NA,V03,0,37.7,-75.7,4,NA,5.7,2,0,10,4,1990-10-02T04:00:00Z,1998-03-27T05:00:00Z,NA,NA,NA,1,1,0,VA,220000,26300,1999,23301,0,613f490cf2b55a0837f1e046
0,2021-07-25T01:39:04Z,100,NA,Temporarily Unavailable,N,1,51001,8,2009-11-13T05:00:00Z,0,NA,0,51001090100,A09,0,37.9,-75.4,4,0,100,2,0,NA,1,1977-03-02T05:00:00Z,1998-05-21T04:00:00Z,3538.53,NA,NA,1,1,0,VA,149900,4800,2009,23336,0,613f490df2b55a0837f1e2c3
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,8,2012-10-29T04:00:00Z,1,NA,NA,51001090100,AE,0,37.9,-75.4,7,NA,0,2,0,50,1,1977-02-28T05:00:00Z,1998-06-01T04:00:00Z,5118.43,NA,NA,0,1,0,VA,170000,14700,2012,23336,1,613f490df2b55a0837f1e373
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,NA,NA,51001090100,AE,0,38,-75.3,3,NA,0,1,0,10,6,1976-06-01T04:00:00Z,1998-06-07T04:00:00Z,8107.16,NA,NA,0,1,0,VA,34800,9600,2012,23336,0,613f490df2b55a0837f1e3b0
0,2021-07-25T01:39:04Z,3,NA,Temporarily Unavailable,N,1,51001,8,2012-10-29T04:00:00Z,0,NA,0,51001090100,AE,0,38,-75.3,4,1.6,3.4,4,0,NA,1,1977-02-28T05:00:00Z,2000-01-01T05:00:00Z,24795.18,18179.89,NA,0,1,0,VA,250000,39700,2012,23336,1,613f490df2b55a0837f1e48d
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2016-01-23T05:00:00Z,1,NA,NA,51001090100,A09,0,37.9,-75.4,3,NA,0,1,0,10,1,1977-06-01T04:00:00Z,1998-07-02T04:00:00Z,294.65,NA,NA,0,1,0,VA,24000,6800,2016,23336,0,613f490df2b55a0837f1e4de
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,8,2009-11-13T05:00:00Z,1,NA,NA,51001090100,AE,0,37.9,-75.4,2,NA,0,2,0,50,1,1974-06-06T04:00:00Z,1998-07-26T04:00:00Z,6689.54,NA,NA,0,1,0,VA,21000,10000,2009,23336,0,613f490df2b55a0837f1e521
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,8,2011-08-27T04:00:00Z,1,NA,NA,51001090100,AE,0,37.9,-75.4,2,NA,0,2,0,50,1,1974-06-06T04:00:00Z,1998-07-26T04:00:00Z,2579.07,NA,NA,0,1,0,VA,21000,10000,2011,23336,0,613f490df2b55a0837f1e527
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,NA,NA,51001090100,A10,0,37.9,-75.3,2,NA,0,3,0,50,1,1988-08-01T04:00:00Z,1998-07-24T04:00:00Z,NA,NA,NA,1,1,0,VA,250000,11600,2012,23336,0,613f490df2b55a0837f1e574
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,NA,51001090600,A06,0,37.8,-75.8,3,NA,0,1,0,10,1,1958-06-01T04:00:00Z,1998-08-05T04:00:00Z,1504.38,NA,NA,0,1,0,VA,19400,5800,1999,23417,0,613f490df2b55a0837f1e5c3
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,6,2012-10-28T04:00:00Z,1,NA,NA,51001090100,A10,0,37.9,-75.3,2,NA,0,3,0,50,1,1988-08-01T04:00:00Z,1998-07-24T04:00:00Z,NA,NA,NA,1,1,0,VA,250000,11600,2012,23336,0,613f490df2b55a0837f1e5ca
0,2021-07-25T01:39:04Z,NA,0,Temporarily Unavailable,N,1,51001,8,2009-11-13T05:00:00Z,1,NA,NA,51001090100,AE,0,37.9,-75.4,7,NA,0,2,0,50,1,1969-07-01T04:00:00Z,2000-01-01T05:00:00Z,5098.46,NA,NA,0,1,0,VA,94300,7900,2009,23336,0,613f490df2b55a0837f1e663
0,2021-07-25T01:39:04Z,NA,0,Temporarily Unavailable,N,1,51001,8,2012-10-29T04:00:00Z,1,NA,NA,51001090100,AE,0,37.9,-75.4,7,NA,0,2,0,50,1,1969-07-01T04:00:00Z,2000-01-01T05:00:00Z,3495.56,NA,NA,0,1,0,VA,94300,7900,2012,23336,0,613f490df2b55a0837f1e664
0,2021-07-25T01:39:04Z,3,NA,Temporarily Unavailable,N,1,51001,8,2009-11-13T05:00:00Z,1,NA,-1,51001090100,AE,0,37.9,-75.4,0,1.6,1.6,3,0,50,1,1950-06-01T04:00:00Z,1998-08-21T04:00:00Z,5945.18,NA,NA,0,1,0,VA,102300,0,2009,23336,0,613f490df2b55a0837f1e6b4
0,2021-07-25T01:39:04Z,3,NA,Temporarily Unavailable,N,1,51001,8,2012-10-29T04:00:00Z,1,NA,-1,51001090100,AE,0,37.9,-75.4,0,1.6,1.6,3,0,50,1,1950-06-01T04:00:00Z,1998-08-21T04:00:00Z,9602.84,NA,NA,0,1,0,VA,102300,0,2012,23336,0,613f490df2b55a0837f1e6b5
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,1,51001090600,A06,0,37.7,-75.8,3,0,9,1,0,10,1,1994-04-14T04:00:00Z,1998-07-23T04:00:00Z,893.58,50,NA,1,1,0,VA,108000,22400,1999,23417,0,613f490df2b55a0837f1e6d2
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,NA,51001090300,A06,0,37.9,-75.7,6,NA,0,5,0,10,1,1977-02-01T05:00:00Z,1998-09-05T04:00:00Z,5248.76,NA,NA,0,1,0,VA,16500,20000,1999,23426,0,613f490df2b55a0837f1e702
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,8,2012-10-29T04:00:00Z,0,NA,NA,51001090100,A09,0,37.9,-75.4,3,NA,0,1,0,NA,1,2045-06-01T04:00:00Z,1998-08-31T04:00:00Z,16774.96,NA,NA,0,1,0,VA,75000,5600,2012,23336,0,613f490df2b55a0837f1e7a2
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2009-11-13T05:00:00Z,1,NA,NA,51001090100,A09,0,37.9,-75.4,3,NA,0,2,0,50,1,1965-06-01T04:00:00Z,1998-09-08T04:00:00Z,12442.47,3577.62,NA,0,1,0,VA,207400,19800,2009,23336,1,613f490df2b55a0837f1e81c
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,2006-09-01T04:00:00Z,1,NA,6,51001090100,A09,0,37.9,-75.4,0,0,14.2,1,0,10,1,1997-12-29T05:00:00Z,1999-03-04T05:00:00Z,NA,NA,NA,1,1,0,VA,60000,0,2006,23336,0,613f490df2b55a0837f1ec9c
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,NA,NA,51001090100,A09,0,37.9,-75.4,4,NA,0,2,0,NA,1,2045-06-01T04:00:00Z,1999-03-10T05:00:00Z,32707.22,1007.45,NA,0,1,0,VA,200900,14100,2012,23336,1,613f490df2b55a0837f1ecd8
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,8,2004-07-28T04:00:00Z,0,NA,NA,51001090100,AE,0,37.9,-75.4,3,NA,0,1,0,NA,6,2040-06-01T04:00:00Z,1999-02-05T05:00:00Z,9565.81,NA,NA,0,1,0,VA,108900,31500,2004,23336,0,613f490df2b55a0837f1ed58
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,8,2012-10-29T04:00:00Z,1,NA,NA,51001090100,AE,0,37.9,-75.4,4,NA,0,3,0,10,1,2045-06-01T04:00:00Z,1999-05-21T04:00:00Z,12352.89,NA,NA,0,1,0,VA,167200,10500,2012,23336,0,613f490ef2b55a0837f1f086
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2008-05-12T04:00:00Z,0,NA,NA,51001090100,A10,0,37.9,-75.3,4,NA,0,2,0,NA,1,1980-06-01T04:00:00Z,1999-06-18T04:00:00Z,NA,NA,NA,0,1,0,VA,156200,5300,2008,23336,0,613f490ef2b55a0837f1f14a
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2009-11-13T05:00:00Z,0,NA,NA,51001090100,A10,0,37.9,-75.3,4,NA,0,2,0,NA,1,1980-06-01T04:00:00Z,1999-06-18T04:00:00Z,13105.61,3125.72,NA,0,1,0,VA,171800,5600,2009,23336,0,613f490ef2b55a0837f1f14b
0,2021-07-25T01:39:04Z,10,NA,Temporarily Unavailable,N,1,51001,6,2003-05-01T04:00:00Z,1,NA,4,NA,A09,0,37.6,-75.7,0,2.3,14.2,1,0,10,1,1984-06-02T04:00:00Z,1999-10-29T04:00:00Z,14081.45,NA,NA,1,1,0,VA,87900,0,2003,23480,0,613f490ef2b55a0837f1f24c
0,2021-07-25T01:39:04Z,10,NA,Temporarily Unavailable,N,1,51001,6,2004-10-29T04:00:00Z,1,NA,4,NA,A09,0,37.6,-75.7,0,2.3,14.2,1,0,10,1,1984-06-02T04:00:00Z,1999-10-29T04:00:00Z,106400,NA,NA,1,1,0,VA,106400,0,2004,23480,0,613f490ef2b55a0837f1f24e
0,2021-07-25T01:39:04Z,6,NA,Temporarily Unavailable,N,1,51001,8,2009-11-12T05:00:00Z,1,NA,0,51001090100,AE,0,37.9,-75.4,3,1.8,5.7,1,0,15,1,1977-01-29T05:00:00Z,1999-09-23T04:00:00Z,2322.54,2748.68,NA,0,1,0,VA,137200,12200,2009,23336,1,613f490ef2b55a0837f1f290
0,2021-07-25T01:39:04Z,6,NA,Temporarily Unavailable,N,1,51001,8,2012-10-29T04:00:00Z,1,NA,0,51001090100,AE,0,37.9,-75.4,3,1.8,5.7,1,0,15,1,1977-01-29T05:00:00Z,1999-09-23T04:00:00Z,8683.88,321.91,NA,0,1,0,VA,182600,14100,2012,23336,1,613f490ef2b55a0837f1f291
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2011-08-27T04:00:00Z,1,NA,NA,NA,A09,0,37.9,-75.4,3,NA,0,2,0,50,1,1984-05-31T04:00:00Z,1999-09-28T04:00:00Z,6558.59,NA,NA,0,1,0,VA,41000,12800,2011,23336,0,613f490ef2b55a0837f1f34a
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,NA,1999-09-16T04:00:00Z,1,NA,NA,51001090300,A06,0,37.9,-75.7,3,NA,0,1,0,10,1,1965-06-01T04:00:00Z,1999-08-30T04:00:00Z,NA,NA,NA,0,1,0,VA,30000,5000,1999,23427,0,613f490ef2b55a0837f1f35c
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2009-11-13T05:00:00Z,1,NA,NA,NA,A09,0,37.9,-75.4,3,NA,0,2,0,50,1,1984-05-31T04:00:00Z,1999-09-28T04:00:00Z,13155.15,NA,NA,0,1,0,VA,37300,12200,2009,23336,0,613f490ef2b55a0837f1f37c
0,2021-07-25T01:39:04Z,3,0,Temporarily Unavailable,N,1,51001,8,2012-10-28T04:00:00Z,1,NA,-1,51001090100,AE,0,38,-75.3,7,1.7,2.2,2,0,50,1,1965-06-01T04:00:00Z,2000-01-01T05:00:00Z,11895.35,NA,NA,0,1,0,VA,212400,14800,2012,23336,0,613f490ff2b55a0837f1f4cc
0,2021-07-25T01:39:04Z,9,0,Temporarily Unavailable,N,1,51001,6,2011-08-27T04:00:00Z,1,NA,3,51001090200,V13,0,38,-75.4,4,7.1,11.8,2,0,10,1,1998-09-01T04:00:00Z,1999-11-23T05:00:00Z,NA,NA,NA,1,1,0,VA,250000,11600,2011,23356,1,613f490ff2b55a0837f1f513
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,NA,3,51001090700,A06,0,37.7,-75.8,3,NA,11.1,1,0,10,1,1998-01-18T05:00:00Z,2001-06-13T04:00:00Z,NA,NA,NA,1,1,0,VA,250000,100000,2012,23410,1,613f4910f2b55a0837f1fd53
0,2021-07-25T01:39:04Z,NA,0,Temporarily Unavailable,N,1,51001,8,2012-10-29T04:00:00Z,1,NA,NA,51001090100,AE,0,37.9,-75.4,6,NA,0,5,0,10,1,1977-02-28T05:00:00Z,2011-02-20T05:00:00Z,3726.12,NA,NA,0,1,0,VA,54000,10000,2012,23336,1,613f4910f2b55a0837f200e2
0,2021-07-25T01:39:04Z,4,NA,Temporarily Unavailable,N,1,51001,8,2016-09-29T04:00:00Z,1,NA,0,51001090100,AE,0,37.9,-75.4,2,3.9,4.2,3,0,50,1,2040-01-01T05:00:00Z,2001-10-08T04:00:00Z,NA,NA,NA,0,1,0,VA,198000,10500,2016,23336,1,613f4910f2b55a0837f20261
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,8,2012-10-29T04:00:00Z,1,NA,1,51001090100,A09,0,37.9,-75.4,4,4.9,7.5,2,0,10,1,2040-01-01T05:00:00Z,2001-10-16T04:00:00Z,8330.91,NA,NA,0,1,0,VA,136400,31500,2012,23336,1,613f4910f2b55a0837f20295
0,2021-07-25T01:39:04Z,NA,0,Temporarily Unavailable,N,1,51001,8,2012-10-29T04:00:00Z,1,NA,NA,51001090100,AE,0,37.9,-75.4,6,NA,0,5,0,10,1,1977-01-01T05:00:00Z,2001-12-20T05:00:00Z,7427.53,NA,NA,0,1,0,VA,70000,7500,2012,23336,1,613f4910f2b55a0837f20372
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,NA,NA,51001090100,A10,0,37.9,-75.4,2,NA,0,2,0,50,1,1950-01-01T05:00:00Z,2002-02-15T05:00:00Z,NA,NA,NA,0,1,0,VA,71500,10500,2012,23336,0,613f4911f2b55a0837f205d7
0,2021-07-25T01:39:04Z,4,0,Temporarily Unavailable,N,1,51001,8,2003-09-18T04:00:00Z,1,NA,0,51001090100,AE,0,37.9,-75.4,4,NA,4,2,0,10,1,1991-06-02T04:00:00Z,2003-05-14T04:00:00Z,NA,NA,NA,1,1,0,VA,195000,25000,2003,23336,0,613f4911f2b55a0837f2076c
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,NA,NA,51001090300,VE,0,37.9,-75.7,0,NA,0,1,0,NA,4,2040-01-01T05:00:00Z,2002-03-22T05:00:00Z,17273.98,NA,NA,0,1,0,VA,50000,0,2012,23427,0,613f4911f2b55a0837f2079c
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,NA,2003-09-18T04:00:00Z,0,NA,NA,51001090600,B,0,37.8,-76,0,NA,0,2,0,NA,1,2040-01-01T05:00:00Z,2002-06-11T04:00:00Z,NA,NA,NA,0,1,0,VA,25000,0,2003,23440,0,613f4911f2b55a0837f207da
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,NA,2003-09-18T04:00:00Z,1,NA,NA,51001090600,B,0,37.8,-76,0,NA,0,3,0,15,1,1969-07-01T04:00:00Z,2008-07-09T04:00:00Z,4305.02,NA,NA,0,1,0,VA,73000,0,2003,23440,1,613f4911f2b55a0837f20903
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,NA,NA,51001090100,A09,0,37.9,-75.4,4,NA,0,2,0,10,1,2020-06-02T04:00:00Z,2002-05-03T04:00:00Z,NA,NA,NA,0,1,0,VA,250000,28200,2012,23336,0,613f4911f2b55a0837f20911
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,NA,2003-09-18T04:00:00Z,1,NA,NA,51001090600,B,0,37.8,-76,0,NA,0,3,0,50,1,1973-03-01T05:00:00Z,2002-06-01T04:00:00Z,4937.94,NA,NA,0,1,0,VA,14600,0,2003,23440,1,613f4911f2b55a0837f20996
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,NA,2006-09-01T04:00:00Z,1,NA,NA,51001090600,B,0,37.8,-76,0,NA,0,3,0,50,1,1973-03-01T05:00:00Z,2002-06-01T04:00:00Z,14333.52,NA,NA,0,1,0,VA,19500,0,2006,23440,1,613f4911f2b55a0837f20997
0,2021-07-25T01:39:04Z,8,2,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,NA,3,51001090300,AE,0,37.9,-75.6,0,11.4,11.3,2,0,NA,1,1979-07-01T04:00:00Z,2013-10-10T04:00:00Z,41845.23,NA,NA,0,1,0,VA,42400,0,2012,23426,1,613f4911f2b55a0837f20a8a
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,NA,2004-04-10T04:00:00Z,1,NA,NA,51001090600,A04,0,37.8,-76,0,NA,0,3,0,50,1,1957-09-01T04:00:00Z,2002-07-19T04:00:00Z,9519.24,NA,NA,0,1,0,VA,23000,0,2004,23440,0,613f4911f2b55a0837f20a99
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51131,NA,2012-10-29T04:00:00Z,0,NA,NA,51131930300,AE,0,37.3,-76,0,NA,0,1,0,NA,4,1976-08-10T04:00:00Z,2002-06-15T04:00:00Z,15549.9,NA,NA,0,1,0,VA,95000,0,2012,23316,0,613f4911f2b55a0837f20a9d
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51131,NA,2012-10-29T04:00:00Z,0,NA,NA,51131930300,AE,0,37.3,-76,0,NA,0,1,0,NA,4,1976-08-10T04:00:00Z,2002-06-15T04:00:00Z,14253.45,NA,NA,0,1,0,VA,144700,0,2012,23316,0,613f4911f2b55a0837f20a9e
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51131,NA,2009-11-12T05:00:00Z,0,NA,NA,51131930300,X,0,37.3,-76,3,NA,0,1,0,NA,6,1976-08-10T04:00:00Z,2002-06-15T04:00:00Z,57865.16,NA,NA,0,1,0,VA,190200,70000,2009,23316,0,613f4911f2b55a0837f20aa7
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51131,NA,2012-10-29T04:00:00Z,0,NA,NA,51131930300,X,0,37.3,-76,3,NA,0,1,0,NA,6,1976-08-10T04:00:00Z,2002-06-15T04:00:00Z,57953.32,14849.59,NA,0,1,0,VA,209200,73500,2012,23316,0,613f4911f2b55a0837f20aa8
0,2021-07-25T01:39:04Z,100,NA,Temporarily Unavailable,N,1,51131,NA,2009-11-12T05:00:00Z,0,NA,0,51131930300,AE,0,37.3,-76,3,NA,100,1,0,NA,6,1976-08-10T04:00:00Z,2002-06-15T04:00:00Z,28769.82,NA,NA,0,1,0,VA,379600,297200,2009,23316,0,613f4911f2b55a0837f20aaa
0,2021-07-25T01:39:04Z,100,NA,Temporarily Unavailable,N,1,51131,NA,2012-10-29T04:00:00Z,0,NA,0,51131930300,AE,0,37.3,-76,3,NA,100,1,0,NA,6,1976-08-10T04:00:00Z,2002-06-15T04:00:00Z,37141.32,3722.41,NA,0,1,0,VA,379600,297200,2012,23316,0,613f4911f2b55a0837f20aae
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,8,2012-10-30T04:00:00Z,1,NA,NA,51001090100,A09,0,37.9,-75.4,3,NA,0,2,0,50,1,1975-01-01T05:00:00Z,2002-07-03T04:00:00Z,3265.41,NA,NA,0,1,0,VA,91000,15800,2012,23336,0,613f4911f2b55a0837f20bb6
